X1,X2,X3,Y
4262.69448,4280.30892,4923.31392,7000.88256
4280.30892,4923.31392,7000.88256,6721.5456
4923.31392,7000.88256,6721.5456,5138.89596
7000.88256,6721.5456,5138.89596,5881.3524
6721.5456,5138.89596,5881.3524,5538.4164
5138.89596,5881.3524,5538.4164,4989.7188
5881.3524,5538.4164,4989.7188,4955.4252
5538.4164,4989.7188,4955.4252,4844.7504
4989.7188,4955.4252,4844.7504,4758.237
4955.4252,4844.7504,4758.237,4896.65844
4844.7504,4758.237,4896.65844,5121.59328
4758.237,4896.65844,5121.59328,7215.21756
4896.65844,5121.59328,7215.21756,7526.6658
5121.59328,7215.21756,7526.6658,7180.6122
7215.21756,7526.6658,7180.6122,6567.2244
7526.6658,7180.6122,6567.2244,5675.27904
7180.6122,6567.2244,5675.27904,6592.32108
6567.2244,5675.27904,6592.32108,4498.6968
5675.27904,6592.32108,4498.6968,4224.97152
6592.32108,4498.6968,4224.97152,4102.7616
4498.6968,4224.97152,4102.7616,4137.67872
4224.97152,4102.7616,4137.67872,4242.43008
4102.7616,4137.67872,4242.43008,4818.56256
4137.67872,4242.43008,4818.56256,5052.38256
4242.43008,4818.56256,5052.38256,7059.49344
4818.56256,5052.38256,7059.49344,6748.0452
5052.38256,7059.49344,6748.0452,6090.54336
7059.49344,6748.0452,6090.54336,5555.5632
6748.0452,6090.54336,5555.5632,5589.8568
6090.54336,5555.5632,5589.8568,5311.92276
5555.5632,5589.8568,5311.92276,5138.89596
5589.8568,5311.92276,5138.89596,5024.0124
5311.92276,5138.89596,5024.0124,4972.572
5138.89596,5024.0124,4972.572,5208.10668
5024.0124,4972.572,5208.10668,5744.48976
4972.572,5208.10668,5744.48976,7370.94168
5208.10668,5744.48976,7370.94168,7388.24436
5744.48976,7370.94168,7388.24436,7319.03364
7370.94168,7388.24436,7319.03364,6609.62376
7388.24436,7319.03364,6609.62376,5882.9112
7319.03364,6609.62376,5882.9112,5173.50132
6609.62376,5882.9112,5173.50132,4619.81556
5882.9112,5173.50132,4619.81556,4342.97268
5173.50132,4619.81556,4342.97268,4152.6432
4619.81556,4342.97268,4152.6432,4221.85392
4342.97268,4152.6432,4221.85392,4204.55124
4152.6432,4221.85392,4204.55124,4723.63164
4221.85392,4204.55124,4723.63164,5294.62008
4204.55124,4723.63164,5294.62008,7561.27116
4723.63164,5294.62008,7561.27116,7474.75776
5294.62008,7561.27116,7474.75776,6384.68892
7561.27116,7474.75776,6384.68892,6280.87284
7474.75776,6384.68892,6280.87284,6090.54336
6384.68892,6280.87284,6090.54336,5586.7392
6280.87284,6090.54336,5586.7392,5277.3174
6090.54336,5586.7392,5277.3174,5237.568
5586.7392,5277.3174,5237.568,5359.77792
5277.3174,5237.568,5359.77792,5035.07988
5237.568,5359.77792,5035.07988,4896.65844
5359.77792,5035.07988,4896.65844,7976.53548
5035.07988,4896.65844,7976.53548,7474.75776
4896.65844,7976.53548,7474.75776,7613.1792
7976.53548,7474.75776,7613.1792,7543.96848
7474.75776,7613.1792,7543.96848,6826.29696
7613.1792,7543.96848,6826.29696,5447.07072
7543.96848,6826.29696,5447.07072,5307.40224
6826.29696,5447.07072,5307.40224,5097.89952
5447.07072,5307.40224,5097.89952,4914.42876
5307.40224,5097.89952,4914.42876,4685.44104
5097.89952,4914.42876,4685.44104,4597.36884
4914.42876,4685.44104,4597.36884,5115.35808
4685.44104,4597.36884,5115.35808,5450.3442
4597.36884,5115.35808,5450.3442,6903.76932
5115.35808,5450.3442,6903.76932,7306.0956
5450.3442,6903.76932,7306.0956,6677.43156
6903.76932,7306.0956,6677.43156,6618.6648
7306.0956,6677.43156,6618.6648,6172.848
6677.43156,6618.6648,6172.848,5522.049
6618.6648,6172.848,5522.049,5471.07624
6172.848,5522.049,5471.07624,5675.5908
5522.049,5471.07624,5675.5908,5401.242
5471.07624,5675.5908,5401.242,5744.48976
5675.5908,5401.242,5744.48976,5952.12192
5401.242,5744.48976,5952.12192,7493.1516
5744.48976,5952.12192,7493.1516,7900.7778
5952.12192,7493.1516,7900.7778,7509.98664
7493.1516,7900.7778,7509.98664,7596.0324
7900.7778,7509.98664,7596.0324,7493.1516
7509.98664,7596.0324,7493.1516,6145.41312
7596.0324,7493.1516,6145.41312,5002.50096
7493.1516,6145.41312,5002.50096,5196.2598
6145.41312,5002.50096,5196.2598,4826.35656
5002.50096,5196.2598,4826.35656,4738.28436
5196.2598,4826.35656,4738.28436,4914.42876
4826.35656,4738.28436,4914.42876,5080.44096
4738.28436,4914.42876,5080.44096,5377.23648
4914.42876,5080.44096,5377.23648,6337.45728
5080.44096,5377.23648,6337.45728,6601.518
5377.23648,6337.45728,6601.518,6473.54052
6337.45728,6601.518,6473.54052,6430.05
6601.518,6473.54052,6430.05,6094.28448
6473.54052,6430.05,6094.28448,5929.83108
6430.05,6094.28448,5929.83108,5657.97636
6094.28448,5929.83108,5657.97636,5250.19428
5929.83108,5657.97636,5250.19428,4944.35772
5657.97636,5250.19428,4944.35772,5267.1852
5250.19428,4944.35772,5267.1852,5281.2144
4944.35772,5267.1852,5281.2144,6881.3226
5267.1852,5281.2144,6881.3226,7184.5092
5281.2144,6881.3226,7184.5092,7133.0688
6881.3226,7184.5092,7133.0688,6564.41856
7184.5092,7133.0688,6564.41856,6389.83296
7133.0688,6564.41856,6389.83296,5231.48868
6564.41856,6389.83296,5231.48868,5090.57316
6389.83296,5231.48868,5090.57316,4843.971
5231.48868,5090.57316,4843.971,4744.67544
5090.57316,4843.971,4744.67544,4602.51288
4843.971,4744.67544,4602.51288,4638.05352
4744.67544,4602.51288,4638.05352,5196.2598
4602.51288,4638.05352,5196.2598,6165.054
4638.05352,5196.2598,6165.054,7679.89584
5196.2598,6165.054,7679.89584,6807.2796
6165.054,7679.89584,6807.2796,6201.6858
7679.89584,6807.2796,6201.6858,5844.87648
6807.2796,6201.6858,5844.87648,5812.7652
6201.6858,5844.87648,5812.7652,5967.0864
5844.87648,5812.7652,5967.0864,5658.444
5812.7652,5967.0864,5658.444,5469.8292
5967.0864,5658.444,5469.8292,5212.6272
5658.444,5469.8292,5212.6272,5435.5356
5469.8292,5212.6272,5435.5356,5795.6184
5212.6272,5435.5356,5795.6184,7424.5644
5435.5356,5795.6184,7424.5644,7373.124
5795.6184,7424.5644,7373.124,7253.0964
7424.5644,7373.124,7253.0964,7235.9496
7373.124,7253.0964,7235.9496,5829.912
7253.0964,7235.9496,5829.912,5658.444
7235.9496,5829.912,5658.444,5173.50132
5829.912,5658.444,5173.50132,4914.42876
5658.444,5173.50132,4914.42876,4731.26976
5173.50132,4914.42876,4731.26976,4879.35576
4914.42876,4731.26976,4879.35576,5045.52384
4731.26976,4879.35576,5045.52384,5178.64536
4879.35576,5045.52384,5178.64536,6147.43956
5045.52384,5178.64536,6147.43956,7644.66696
5178.64536,6147.43956,7644.66696,8701.53336
6147.43956,7644.66696,8701.53336,6217.89732
7644.66696,8701.53336,6217.89732,5918.45184
8701.53336,6217.89732,5918.45184,6389.83296
6217.89732,5918.45184,6389.83296,6250.16448
5918.45184,6389.83296,6250.16448,5935.9104
6389.83296,6250.16448,5935.9104,5467.64688
6250.16448,5935.9104,5467.64688,5709.8844
5935.9104,5467.64688,5709.8844,5692.58172
5467.64688,5709.8844,5692.58172,6298.17552
5709.8844,5692.58172,6298.17552,7647.78456
5692.58172,6298.17552,7647.78456,7993.83816
6298.17552,7647.78456,7993.83816,7647.78456
7647.78456,7993.83816,7647.78456,7319.03364
7993.83816,7647.78456,7319.03364,6626.92644
7647.78456,7319.03364,6626.92644,4740.93432
7319.03364,6626.92644,4740.93432,5190.804
6626.92644,4740.93432,5190.804,4896.65844
4740.93432,5190.804,4896.65844,4715.37
5190.804,4896.65844,4715.37,4663.9296
4896.65844,4715.37,4663.9296,4740.93432
4715.37,4663.9296,4740.93432,5104.2906
4663.9296,4740.93432,5104.2906,5225.40936
4740.93432,5104.2906,5225.40936,6142.4514
5104.2906,5225.40936,6142.4514,6194.35944
5225.40936,6142.4514,6194.35944,6488.505
6142.4514,6194.35944,6488.505,6315.4782
6194.35944,6488.505,6315.4782,6298.17552
6488.505,6315.4782,6298.17552,6004.02996
6315.4782,6298.17552,6004.02996,5623.371
6298.17552,6004.02996,5623.371,4451.9328
6004.02996,5623.371,4451.9328,5377.23648
5623.371,4451.9328,5377.23648,5097.89952
4451.9328,5377.23648,5097.89952,5848.6176
5377.23648,5097.89952,5848.6176,7489.72224
5097.89952,5848.6176,7489.72224,7716.68352
5848.6176,7489.72224,7716.68352,7457.45508
7489.72224,7716.68352,7457.45508,7613.1792
7716.68352,7457.45508,7613.1792,6090.54336
7457.45508,7613.1792,6090.54336,5554.16028
7613.1792,6090.54336,5554.16028,5086.98792
6090.54336,5554.16028,5086.98792,5173.50132
5554.16028,5086.98792,5173.50132,5017.7772
5086.98792,5173.50132,5017.7772,4913.96112
5173.50132,5017.7772,4913.96112,5086.98792
5017.7772,4913.96112,5086.98792,5225.40936
4913.96112,5086.98792,5225.40936,5311.92276
5086.98792,5225.40936,5311.92276,7838.11404
5225.40936,5311.92276,7838.11404,7301.73096
5311.92276,7838.11404,7301.73096,6298.17552
7838.11404,7301.73096,6298.17552,6073.24068
7301.73096,6298.17552,6073.24068,5813.70048
6298.17552,6073.24068,5813.70048,5953.36896
6073.24068,5813.70048,5953.36896,5415.73884
5813.70048,5953.36896,5415.73884,5394.69504
5953.36896,5415.73884,5394.69504,5062.9824
5415.73884,5394.69504,5062.9824,5069.68524
5394.69504,5062.9824,5069.68524,5831.15904
5062.9824,5069.68524,5831.15904,7353.639
5069.68524,5831.15904,7353.639,7630.48188
5831.15904,7353.639,7630.48188,7699.6926
7353.639,7630.48188,7699.6926,7270.2432
7630.48188,7699.6926,7270.2432,6407.29152
7699.6926,7270.2432,6407.29152,5516.90496
7270.2432,6407.29152,5516.90496,6669.16992
6407.29152,5516.90496,6669.16992,4755.8988
5516.90496,6669.16992,4755.8988,4597.36884
6669.16992,4755.8988,4597.36884,4562.13996
4755.8988,4597.36884,4562.13996,4808.74212
4597.36884,4562.13996,4808.74212,6040.66176
4562.13996,4808.74212,6040.66176,5812.7652
4808.74212,6040.66176,5812.7652,6824.4264
6040.66176,5812.7652,6824.4264,7284.42828
5812.7652,6824.4264,7284.42828,6730.74252
6824.4264,7284.42828,6730.74252,6250.16448
7284.42828,6730.74252,6250.16448,6075.57888
6730.74252,6250.16448,6075.57888,5536.8576
6250.16448,6075.57888,5536.8576,5298.3612
6075.57888,5536.8576,5298.3612,5298.3612
5536.8576,5298.3612,5298.3612,5185.19232
5298.3612,5298.3612,5185.19232,5080.44096
5298.3612,5185.19232,5080.44096,5237.568
5185.19232,5080.44096,5237.568,7441.7112
5080.44096,5237.568,7441.7112,7235.9496
5237.568,7441.7112,7235.9496,6944.454
7441.7112,7235.9496,6944.454,6687.252
7235.9496,6944.454,6687.252,5864.2056
6944.454,6687.252,5864.2056,5202.65088
6687.252,5864.2056,5202.65088,4748.72832
5864.2056,5202.65088,4748.72832,4713.8112
5202.65088,4748.72832,4713.8112,4556.68416
4748.72832,4713.8112,4556.68416,3978.0576
4713.8112,4556.68416,3978.0576,4235.2596
4556.68416,3978.0576,4235.2596,4732.5168
3978.0576,4235.2596,4732.5168,6111.11952
4235.2596,4732.5168,6111.11952,6313.14
4732.5168,6111.11952,6313.14,6782.65056
6111.11952,6313.14,6782.65056,6055.938
6313.14,6782.65056,6055.938,3910.40568
6782.65056,6055.938,3910.40568,6110.496
6055.938,3910.40568,6110.496,3945.63456
3910.40568,6110.496,3945.63456,5062.9824
6110.496,3945.63456,5062.9824,4574.14272
3945.63456,5062.9824,4574.14272,3941.89344
5062.9824,4574.14272,3941.89344,5006.8656
4574.14272,3941.89344,5006.8656,4706.32896
3941.89344,5006.8656,4706.32896,4410.78048
5006.8656,4706.32896,4410.78048,4910.37588
4706.32896,4410.78048,4910.37588,6592.47696
4410.78048,4910.37588,6592.47696,6893.0136
4910.37588,6592.47696,6893.0136,6644.22912
6592.47696,6893.0136,6644.22912,6280.87284
6893.0136,6644.22912,6280.87284,5450.3442
6644.22912,6280.87284,5450.3442,4048.82712
6280.87284,5450.3442,4048.82712,3840.8832
5450.3442,4048.82712,3840.8832,3892.3236
4048.82712,3840.8832,3892.3236,3960.9108
3840.8832,3892.3236,3960.9108,4149.5256
3892.3236,3960.9108,4149.5256,4446.78876
3960.9108,4149.5256,4446.78876,5450.3442
4149.5256,4446.78876,5450.3442,5813.70048
4446.78876,5450.3442,5813.70048,5779.09512
5450.3442,5813.70048,5779.09512,5744.48976
5813.70048,5779.09512,5744.48976,5484.94956
5779.09512,5744.48976,5484.94956,5115.35808
5744.48976,5484.94956,5115.35808,4853.47968
5484.94956,5115.35808,4853.47968,4696.35264
5115.35808,4853.47968,4696.35264,4256.45928
4853.47968,4696.35264,4256.45928,4567.90752
4696.35264,4256.45928,4567.90752,4923.31392
4256.45928,4567.90752,4923.31392,6280.87284
4567.90752,4923.31392,6280.87284,6275.7288
4923.31392,6280.87284,6275.7288,6055.938
6280.87284,6275.7288,6055.938,5554.16028
6275.7288,6055.938,5554.16028,4886.838
6055.938,5554.16028,4886.838,4048.82712
5554.16028,4886.838,4048.82712,3738.0024
4886.838,4048.82712,3738.0024,3515.094
4048.82712,3738.0024,3515.094,3377.9196
3738.0024,3515.094,3377.9196,3377.9196
3515.094,3377.9196,3377.9196,3515.094
3377.9196,3377.9196,3515.094,4183.8192
3377.9196,3515.094,4183.8192,4818.2508
3515.094,4183.8192,4818.2508,6755.8392
4183.8192,4818.2508,6755.8392,6670.1052
4818.2508,6755.8392,6670.1052,5915.646
6755.8392,6670.1052,5915.646,5315.508
6670.1052,5915.646,5315.508,5075.4528
5915.646,5315.508,5075.4528,4766.8104
5315.508,5075.4528,4766.8104,4458.168
5075.4528,4766.8104,4458.168,4169.94588
4766.8104,4458.168,4169.94588,4291.06464
4458.168,4169.94588,4291.06464,4325.67
4169.94588,4291.06464,4325.67,4862.05308
4291.06464,4325.67,4862.05308,6869.16396
4325.67,4862.05308,6869.16396,7128.70416
4862.05308,6869.16396,7128.70416,6748.0452
6869.16396,7128.70416,6748.0452,6228.9648
7128.70416,6748.0452,6228.9648,6575.0184
6748.0452,6228.9648,6575.0184,4187.24856
6228.9648,6575.0184,4187.24856,3927.70836
6575.0184,4187.24856,3927.70836,3858.03
4187.24856,3927.70836,3858.03,3669.4152
3927.70836,3858.03,3669.4152,3686.562
3858.03,3669.4152,3686.562,3446.5068
3669.4152,3686.562,3446.5068,3583.6812
3686.562,3446.5068,3583.6812,4338.1404
3446.5068,3583.6812,4338.1404,5761.3248
3583.6812,4338.1404,5761.3248,7184.5092
4338.1404,5761.3248,7184.5092,5984.2332
5761.3248,7184.5092,5984.2332,5366.9484
7184.5092,5984.2332,5366.9484,5092.5996
5984.2332,5366.9484,5092.5996,4715.37
5366.9484,5092.5996,4715.37,4792.84236
5092.5996,4715.37,4792.84236,4308.36732
4715.37,4792.84236,4308.36732,4441.0212
4792.84236,4308.36732,4441.0212,4269.5532
4308.36732,4441.0212,4269.5532,5144.04
4441.0212,4269.5532,5144.04,6550.0776
4269.5532,5144.04,6550.0776,6772.986
5144.04,6550.0776,6772.986,6567.2244
6550.0776,6772.986,6567.2244,6069.9672
6772.986,6567.2244,6069.9672,4869.6912
6567.2244,6069.9672,4869.6912,4273.76196
6069.9672,4869.6912,4273.76196,3996.91908
4869.6912,4273.76196,3996.91908,3754.68156
4273.76196,3996.91908,3754.68156,3668.16816
3996.91908,3754.68156,3668.16816,5311.92276
3754.68156,3668.16816,5311.92276,3927.70836
3668.16816,5311.92276,3927.70836,5898.4992
5311.92276,3927.70836,5898.4992,4732.5168
3927.70836,5898.4992,4732.5168,7578.8856
5898.4992,4732.5168,7578.8856,7013.0412
4732.5168,7578.8856,7013.0412,5949.9396
7578.8856,7013.0412,5949.9396,5658.444
7013.0412,5949.9396,5658.444,5315.508
5949.9396,5658.444,5315.508,5294.62008
5658.444,5315.508,5294.62008,5045.52384
5315.508,5294.62008,5045.52384,4626.5184
5294.62008,5045.52384,4626.5184,4567.90752
5045.52384,4626.5184,4567.90752,4723.63164
4626.5184,4567.90752,4723.63164,5150.2752
4567.90752,4723.63164,5150.2752,6938.37468
4723.63164,5150.2752,6938.37468,7007.5854
5150.2752,6938.37468,7007.5854,6755.8392
6938.37468,7007.5854,6755.8392,6436.59696
7007.5854,6755.8392,6436.59696,6267.62304
6755.8392,6436.59696,6267.62304,6756.46272
6436.59696,6267.62304,6756.46272,4826.35656
6267.62304,6756.46272,4826.35656,4104.16452
6756.46272,4826.35656,4104.16452,3716.64684
4826.35656,4104.16452,3716.64684,3579.0048
4104.16452,3716.64684,3579.0048,3668.16816
3716.64684,3579.0048,3668.16816,3893.103
3579.0048,3668.16816,3893.103,4481.39412
3668.16816,3893.103,4481.39412,5813.70048
3893.103,4481.39412,5813.70048,6841.5732
4481.39412,5813.70048,6841.5732,6021.33264
5813.70048,6841.5732,6021.33264,5521.2696
6841.5732,6021.33264,5521.2696,5589.8568
6021.33264,5521.2696,5589.8568,5467.64688
5521.2696,5589.8568,5467.64688,5115.35808
5589.8568,5467.64688,5115.35808,4155.13728
5467.64688,5115.35808,4155.13728,4671.7236
5115.35808,4155.13728,4671.7236,4731.26976
4155.13728,4671.7236,4731.26976,5377.23648
4671.7236,4731.26976,5377.23648,7076.79612
4731.26976,5377.23648,7076.79612,7007.5854
5377.23648,7076.79612,7007.5854,6921.072
7076.79612,7007.5854,6921.072,6285.0816
7007.5854,6921.072,6285.0816,5900.99328
6921.072,6285.0816,5900.99328,4262.69448
6285.0816,5900.99328,4262.69448,3945.63456
5900.99328,4262.69448,3945.63456,3891.70008
4262.69448,3945.63456,3891.70008,3713.99688
3945.63456,3891.70008,3713.99688,3731.7672
3891.70008,3713.99688,3731.7672,3892.79124
3713.99688,3731.7672,3892.79124,4068.93564
3731.7672,3892.79124,4068.93564,4643.97696
3892.79124,4068.93564,4643.97696,5813.70048
4068.93564,4643.97696,5813.70048,7115.922
4643.97696,5813.70048,7115.922,6189.9948
5813.70048,7115.922,6189.9948,5657.97636
7115.922,6189.9948,5657.97636,5138.89596
6189.9948,5657.97636,5138.89596,4965.86916
5657.97636,5138.89596,4965.86916,4783.9572
5138.89596,4965.86916,4783.9572,4663.9296
4965.86916,4783.9572,4663.9296,4080.9384
4783.9572,4663.9296,4080.9384,4355.2872
4663.9296,4080.9384,4355.2872,5024.0124
4080.9384,4355.2872,5024.0124,5761.3248
4355.2872,5024.0124,5761.3248,6447.1968
5024.0124,5761.3248,6447.1968,6207.1416
5761.3248,6447.1968,6207.1416,5658.444
6447.1968,6207.1416,5658.444,4166.6724
6207.1416,5658.444,4166.6724,5744.48976
5658.444,4166.6724,5744.48976,5415.73884
4166.6724,5744.48976,5415.73884,5949.9396
5744.48976,5415.73884,5949.9396,5658.444
5415.73884,5949.9396,5658.444,5315.508
5949.9396,5658.444,5315.508,5294.62008
5658.444,5315.508,5294.62008,5045.52384
5315.508,5294.62008,5045.52384,4626.5184
5294.62008,5045.52384,4626.5184,4567.90752
5045.52384,4626.5184,4567.90752,4723.63164
4626.5184,4567.90752,4723.63164,5150.2752
4567.90752,4723.63164,5150.2752,6938.37468
