Country,EdLevel,YearsCodePro,Salary,DevType,LanguageHaveWorkedWith,MiscTechHaveWorkedWith,WebframeHaveWorkedWith
15,0,30.0,110000.0,0,0,0,5
12,2,5.0,47496.0,3,0,0,2
5,0,2.0,11169.0,1,5,2,2
2,1,3.0,22700.0,5,0,0,3
15,0,38.0,88900.0,0,0,0,5
1,0,3.0,8244.0,5,0,0,5
14,2,21.0,64630.0,5,0,0,5
9,2,3.0,22320.0,0,2,2,3
14,1,3.0,29472.0,4,0,0,5
3,2,2.0,43239.0,0,2,2,1
11,3,20.0,19452.0,0,0,3,5
15,0,10.0,50000.0,8,0,0,2
15,0,25.0,175000.0,0,0,2,3
4,0,9.0,92964.0,0,0,3,5
2,0,15.0,79413.0,5,0,0,5
15,1,6.0,200000.0,8,0,4,5
4,2,6.0,105936.0,8,5,2,2
14,0,16.0,62691.0,0,0,0,2
3,2,4.0,49725.0,5,0,2,4
1,0,10.0,10992.0,0,0,4,5
7,0,2.0,18744.0,0,0,0,3
2,1,10.0,52942.0,0,0,0,5
15,0,0.5,60000.0,5,0,2,5
7,0,9.0,12924.0,0,2,2,2
15,0,1.0,124000.0,8,0,2,1
11,1,6.0,37834.0,0,0,1,5
2,0,4.0,105884.0,0,5,1,4
6,1,5.0,32429.0,5,0,0,5
15,3,3.0,103000.0,1,5,2,1
15,2,3.0,145200.0,1,5,2,2
4,1,0.5,10380.0,8,0,0,5
15,1,9.0,185000.0,5,0,4,5
2,0,1.0,60505.0,8,0,2,3
15,0,7.0,125000.0,0,0,2,3
5,0,8.0,37697.0,8,0,0,3
1,0,8.0,19236.0,5,0,0,5
5,0,12.0,12228.0,5,0,2,5
15,0,3.0,100000.0,0,0,2,1
14,3,19.0,72385.0,8,5,2,2
14,0,21.0,96945.0,5,0,0,5
15,2,9.0,97861.0,5,0,2,3
2,0,5.0,136136.0,5,0,4,5
14,1,17.0,51704.0,0,0,4,5
15,0,10.0,140000.0,4,0,0,5
15,1,5.0,75000.0,8,0,2,5
15,1,32.0,125000.0,0,0,1,3
5,0,6.0,16752.0,5,0,2,5
15,2,2.0,70000.0,0,0,0,5
12,0,13.0,73644.0,5,0,4,5
15,0,0.5,55000.0,0,0,2,5
15,0,2.0,82000.0,5,0,0,5
15,0,4.0,80000.0,0,0,0,0
8,0,8.0,47996.0,0,0,0,5
15,1,22.0,120000.0,0,0,0,5
11,3,40.0,97288.0,8,0,2,3
15,3,20.0,210000.0,4,0,0,5
15,1,10.0,110000.0,0,0,0,3
5,0,4.0,13780.0,0,0,0,5
15,1,40.0,129000.0,5,0,0,5
5,0,4.0,13682.0,0,2,2,2
15,0,5.0,65000.0,3,0,0,2
15,0,29.0,143000.0,0,0,0,5
15,0,10.0,166000.0,5,0,0,5
15,1,0.5,52250.0,8,0,0,5
4,2,22.0,77831.0,0,0,0,2
5,0,2.0,11169.0,0,0,2,1
10,2,4.0,54000.0,4,0,4,3
15,0,1.0,82000.0,0,0,0,5
15,0,0.5,70000.0,5,0,2,5
5,2,3.0,13962.0,0,2,2,4
15,2,5.0,120000.0,0,0,0,3
1,0,5.0,27492.0,0,2,4,3
15,1,9.0,95000.0,0,0,0,5
5,0,2.0,28476.0,0,5,2,3
14,2,6.0,60752.0,5,0,0,5
5,0,2.0,17452.0,5,0,0,5
15,0,2.0,150000.0,5,2,2,5
15,1,0.5,103000.0,0,0,4,4
14,2,20.0,90482.0,0,0,0,2
15,1,3.0,126000.0,0,0,0,5
1,0,2.0,11544.0,0,2,2,1
5,2,10.0,12564.0,0,2,4,5
15,0,7.0,84000.0,0,0,0,3
15,0,0.5,65000.0,5,0,2,5
8,0,3.0,38268.0,0,0,0,0
15,1,30.0,175000.0,0,0,0,5
4,0,4.0,54480.0,0,0,2,3
15,0,2.0,50000.0,5,0,2,5
15,2,20.0,160000.0,8,2,2,5
15,1,1.0,42000.0,0,0,0,5
14,0,5.0,62303.0,0,0,1,5
15,0,8.0,165000.0,5,0,2,5
15,0,17.0,113547.0,0,0,0,0
15,1,28.0,125000.0,0,0,0,5
15,1,6.0,75000.0,0,0,2,4
15,1,15.0,120000.0,0,0,0,2
1,1,12.0,64860.0,5,0,0,5
2,0,22.0,94539.0,8,0,0,1
5,2,1.0,20943.0,1,5,2,2
15,0,17.0,95000.0,8,0,2,1
15,0,3.0,104000.0,0,2,2,3
15,1,25.0,200000.0,0,0,0,2
15,0,4.0,95000.0,0,0,2,5
15,0,34.0,190000.0,0,0,0,5
15,0,2.0,80000.0,5,0,0,3
8,2,2.0,38916.0,4,0,2,3
15,2,10.0,110000.0,0,0,2,5
15,1,16.0,165000.0,5,0,2,3
15,0,9.0,160000.0,5,0,0,3
15,0,14.0,120000.0,5,0,0,5
15,0,20.0,155000.0,0,0,0,2
15,0,9.0,100000.0,0,0,0,0
4,0,12.0,140527.0,0,0,3,3
15,3,10.0,111000.0,0,0,2,5
14,1,24.0,77556.0,0,0,0,5
5,0,0.5,41885.0,0,0,2,5
15,0,21.0,108000.0,0,0,0,2
2,0,2.0,68068.0,5,0,2,3
15,1,6.0,85000.0,5,0,0,3
1,1,3.0,11544.0,0,2,2,5
15,0,1.0,60000.0,5,0,0,5
1,0,5.0,26112.0,0,0,0,5
12,1,5.0,37920.0,0,0,0,2
15,0,12.0,109500.0,0,0,0,3
15,0,10.0,130000.0,0,0,3,5
15,0,3.0,74000.0,5,0,0,0
15,0,2.0,75000.0,0,0,0,5
2,0,3.0,120000.0,5,0,2,3
15,1,15.0,185000.0,0,0,0,3
15,0,4.0,154500.0,5,0,2,1
15,1,10.0,141400.0,0,0,0,4
9,2,11.0,100236.0,0,0,0,2
15,0,3.0,77000.0,4,0,0,5
1,1,8.0,62400.0,5,0,0,5
15,0,25.0,118000.0,2,0,0,2
1,0,3.0,51540.0,0,5,2,3
15,1,5.0,50000.0,0,0,2,5
2,0,3.0,26450.0,0,5,2,2
15,0,2.0,63000.0,0,2,2,3
15,0,4.0,90000.0,5,0,0,5
15,0,2.0,84000.0,5,0,0,3
15,0,3.0,51499.0,0,0,1,2
15,0,10.0,104640.0,0,0,0,3
15,1,8.0,150000.0,5,0,0,5
1,0,5.0,27492.0,8,2,2,3
15,0,39.0,140000.0,0,0,2,0
15,0,12.0,105000.0,0,0,0,5
15,1,5.0,85000.0,0,0,3,5
10,0,3.0,35859.0,0,0,0,2
15,0,2.0,95000.0,0,0,0,5
2,2,20.0,121010.0,5,0,2,4
4,3,8.0,47023.0,5,0,0,0
15,2,18.0,125000.0,0,2,2,3
3,2,10.0,42120.0,5,0,0,3
15,1,20.0,125000.0,0,0,0,5
0,0,15.0,78835.0,5,0,1,5
8,2,25.0,124313.0,0,5,2,3
9,2,10.0,36444.0,0,0,2,5
2,0,5.0,66556.0,0,0,2,3
0,1,4.0,50107.0,4,0,0,2
15,0,6.0,160000.0,5,0,4,3
15,0,20.0,150000.0,5,0,0,2
2,0,1.0,39593.0,0,0,0,5
15,0,31.0,125000.0,5,0,0,0
15,0,1.0,55000.0,0,0,2,1
15,2,6.0,90000.0,5,0,2,4
14,0,5.0,51704.0,5,0,0,2
15,0,6.0,240000.0,3,0,0,2
15,0,11.0,140000.0,0,3,4,3
0,0,3.0,60129.0,0,4,4,5
15,1,10.0,190000.0,5,0,2,5
6,0,7.0,29727.0,5,0,2,4
14,0,7.0,53653.0,0,0,0,5
0,0,25.0,93533.0,0,0,0,4
15,1,12.0,110000.0,5,0,0,5
0,1,14.0,80172.0,4,0,0,3
15,0,5.0,35000.0,0,0,2,2
2,0,3.0,46891.0,5,0,0,5
5,0,10.0,23037.0,0,0,0,5
0,0,27.0,76831.0,5,0,0,5
15,0,3.0,90000.0,0,0,2,3
1,1,19.0,38484.0,0,0,0,5
15,1,10.0,113000.0,5,0,0,3
15,1,18.0,180000.0,0,0,0,4
15,0,22.0,72000.0,0,0,0,2
1,1,1.0,21996.0,0,0,0,5
1,1,1.0,9900.0,0,0,4,5
5,3,10.0,41880.0,0,0,2,3
5,2,8.0,41746.0,5,0,2,2
0,0,8.0,48108.0,0,0,2,5
5,2,8.0,32112.0,1,0,2,2
1,1,4.0,19236.0,0,0,0,5
5,2,2.0,129012.0,0,0,0,5
5,2,4.0,16752.0,7,2,4,0
0,1,10.0,160344.0,5,0,0,5
0,1,22.0,76831.0,0,0,2,5
5,2,6.0,10896.0,4,0,0,3
13,2,6.0,18156.0,0,0,2,5
5,2,11.0,50000.0,0,0,2,5
5,0,11.0,22339.0,0,0,0,4
2,1,6.0,98321.0,0,0,1,4
11,2,16.0,54049.0,0,0,2,4
8,1,10.0,54590.0,8,0,0,5
14,0,29.0,129259.0,7,0,0,3
13,0,3.0,31560.0,0,0,0,3
5,2,7.0,18908.0,8,0,0,4
13,0,8.0,78900.0,0,0,0,5
14,0,2.0,49119.0,4,0,0,5
12,2,4.0,34368.0,8,0,2,1
4,1,9.0,81074.0,0,0,0,3
4,2,13.0,91883.0,0,0,0,2
9,2,13.0,30624.0,5,0,4,3
14,3,15.0,96945.0,1,5,2,2
6,0,13.0,24648.0,0,2,0,3
14,1,6.0,43948.0,0,2,0,5
4,2,5.0,52920.0,5,0,2,5
14,1,21.0,87896.0,0,0,0,5
15,0,4.0,85000.0,5,0,2,5
4,1,3.0,35676.0,0,0,0,5
14,0,17.0,112456.0,0,0,2,3
6,2,8.0,34591.0,5,0,0,3
9,0,3.0,42108.0,0,0,3,5
9,0,3.0,13668.0,4,0,3,0
6,1,15.0,16860.0,7,0,4,5
5,2,8.0,26808.0,5,0,3,5
6,1,4.0,12972.0,0,0,0,5
6,2,2.0,19452.0,5,0,2,5
12,2,4.0,49092.0,1,0,2,2
3,2,25.0,120529.0,0,0,0,3
9,1,2.0,19740.0,0,0,0,2
3,2,16.0,94045.0,8,0,2,3
12,1,4.0,36816.0,5,0,0,5
14,3,3.0,77556.0,0,0,2,2
4,1,4.0,54373.0,0,0,0,2
5,0,2.0,10471.0,5,0,4,5
14,1,15.0,77556.0,8,0,2,1
14,1,10.0,84019.0,5,0,0,2
8,1,7.0,77832.0,0,0,1,5
4,1,8.0,42804.0,0,0,0,0
5,2,10.0,16752.0,0,0,0,5
9,2,7.0,41766.0,0,0,2,5
11,0,10.0,46482.0,0,0,2,4
5,2,5.0,14244.0,5,0,0,5
9,1,4.0,36444.0,0,0,0,2
4,2,6.0,32429.0,5,0,4,5
11,1,1.0,36753.0,5,0,4,5
14,0,12.0,67215.0,5,0,0,0
14,0,4.0,55582.0,2,0,2,5
13,0,4.0,120000.0,5,0,2,5
10,2,2.0,16980.0,0,0,0,2
1,0,8.0,10992.0,8,0,2,5
10,2,3.0,31140.0,0,0,2,5
5,2,4.0,27923.0,0,0,2,3
4,0,2.0,50266.0,4,2,4,0
5,1,1.0,12564.0,0,1,2,2
9,2,5.0,53156.0,5,0,0,5
14,3,20.0,193889.0,0,0,2,5
14,0,5.0,84019.0,0,0,0,3
6,1,9.0,52968.0,5,0,4,5
6,0,5.0,18377.0,5,0,0,0
10,1,2.0,15096.0,0,0,4,5
5,0,3.0,17173.0,8,2,1,3
15,2,20.0,143000.0,8,0,0,0
5,0,3.0,10136.0,5,0,0,5
3,0,8.0,77832.0,5,0,0,3
15,0,21.0,150000.0,0,0,2,5
5,0,6.0,16752.0,4,0,0,5
4,1,2.0,54049.0,0,0,4,5
11,3,5.0,34380.0,0,0,0,3
4,2,6.0,32450.0,0,2,2,2
1,0,10.0,23364.0,0,5,2,5
9,0,8.0,60744.0,0,0,2,3
5,0,0.5,16754.0,0,5,1,5
5,0,5.0,11169.0,0,5,4,5
5,0,11.0,55847.0,0,0,1,5
15,0,9.0,180000.0,0,0,2,3
14,0,3.0,32315.0,5,0,0,2
3,0,4.0,28200.0,5,0,2,5
3,2,5.0,43239.0,0,0,2,1
14,2,15.0,90482.0,5,0,0,5
14,0,7.0,96945.0,0,0,2,5
9,0,2.0,33408.0,0,4,1,2
6,0,6.0,20760.0,0,0,4,5
5,0,2.0,8377.0,4,0,4,5
8,0,0.5,21600.0,0,0,2,1
5,0,5.0,55847.0,0,0,2,3
15,1,3.0,81000.0,0,0,0,4
12,1,16.0,70212.0,0,0,0,3
5,0,1.0,13333.0,0,0,1,3
15,0,4.0,65000.0,5,0,2,5
8,2,4.0,37620.0,0,0,2,1
0,0,5.0,103555.0,0,0,2,5
8,0,8.0,40212.0,5,0,3,4
9,0,3.0,45564.0,0,0,1,5
13,0,4.0,9864.0,0,0,2,3
15,0,3.0,100000.0,5,0,2,3
8,0,6.0,42804.0,5,0,0,3
5,0,0.5,11867.0,5,0,2,5
9,2,6.0,41004.0,0,5,2,1
4,2,5.0,97288.0,0,2,2,0
12,1,5.0,55224.0,0,0,4,0
15,0,10.0,150000.0,0,0,0,5
8,1,3.0,31128.0,4,0,4,3
12,0,8.0,62592.0,0,0,0,5
15,0,3.0,100000.0,0,0,4,5
1,0,4.0,21024.0,5,0,0,5
3,0,14.0,25944.0,0,0,1,5
2,0,25.0,120821.0,5,0,3,5
3,0,6.0,67021.0,4,1,4,5
15,2,35.0,142000.0,6,0,2,2
14,1,5.0,51057.0,5,0,0,0
15,2,28.0,200000.0,5,0,0,5
4,0,4.0,49296.0,5,0,2,5
3,2,11.0,47563.0,8,0,0,3
12,2,29.0,74868.0,0,0,2,3
15,0,12.0,175000.0,8,0,0,0
10,2,16.0,56616.0,0,0,0,5
15,0,19.0,135000.0,5,0,0,3
15,2,2.0,70000.0,5,0,2,1
15,2,13.0,106000.0,0,0,2,5
15,0,16.0,106000.0,0,0,0,5
15,0,25.0,111000.0,0,0,0,5
15,0,1.0,77500.0,0,0,2,1
2,2,4.0,72612.0,0,0,2,1
3,0,5.0,42158.0,0,0,3,5
12,1,22.0,74868.0,5,0,0,0
8,2,13.0,64859.0,0,0,2,5
1,2,11.0,24744.0,0,5,2,0
15,0,3.0,125000.0,0,0,2,5
8,1,3.0,42024.0,0,0,2,5
4,3,4.0,58368.0,8,5,2,1
3,2,8.0,28536.0,0,0,0,4
6,1,18.0,38915.0,5,0,0,5
15,1,5.0,52000.0,5,0,4,5
4,1,6.0,64859.0,0,2,2,3
15,1,25.0,185000.0,0,0,1,5
15,0,11.0,115000.0,4,0,0,5
4,0,2.0,56211.0,1,0,2,5
14,0,2.0,58167.0,0,0,0,2
4,1,4.0,43239.0,0,0,0,3
14,1,8.0,82080.0,5,0,4,5
14,3,5.0,135722.0,3,2,2,1
15,1,28.0,120000.0,0,0,0,0
15,1,5.0,100000.0,0,0,2,4
3,2,5.0,61616.0,1,2,2,3
5,2,16.0,27923.0,0,0,3,5
9,2,6.0,30372.0,5,0,0,5
15,1,3.0,78000.0,5,0,4,3
1,3,1.0,34632.0,0,0,0,3
11,2,0.5,21079.0,5,0,1,5
15,1,38.0,220000.0,5,0,2,5
15,0,16.0,105000.0,0,0,0,5
2,0,0.5,45379.0,0,0,2,5
15,3,5.0,87000.0,3,2,2,3
15,2,2.0,90000.0,8,0,2,4
15,3,9.0,205000.0,1,5,2,1
5,0,1.0,9773.0,0,0,2,2
14,0,13.0,178378.0,0,5,2,1
15,2,24.0,190000.0,0,2,0,3
7,3,5.0,11640.0,0,2,3,5
14,3,30.0,71093.0,0,0,0,5
15,1,7.0,140000.0,5,0,0,3
15,0,5.0,120000.0,0,0,0,2
15,0,13.0,160000.0,4,0,0,3
15,1,4.0,55000.0,5,0,0,3
5,0,0.5,22339.0,7,2,4,3
7,0,6.0,19392.0,0,0,0,2
5,0,4.0,16056.0,0,0,2,5
11,1,1.0,33510.0,0,0,4,5
15,0,11.0,150000.0,0,0,1,4
6,1,5.0,32429.0,0,0,2,4
15,2,20.0,145000.0,0,0,0,5
1,0,14.0,20064.0,0,0,2,5
15,0,2.0,90000.0,5,0,2,5
15,0,26.0,230000.0,0,0,2,3
2,1,10.0,96808.0,0,0,0,3
15,0,6.0,92986.0,0,0,2,5
1,3,28.0,20616.0,5,0,0,5
2,3,4.0,86976.0,0,0,2,2
13,0,12.0,35508.0,0,0,0,5
6,1,10.0,25944.0,0,0,3,5
15,2,2.0,78000.0,0,0,0,2
7,0,5.0,60108.0,0,0,0,5
15,1,10.0,115000.0,0,2,2,3
14,2,5.0,51704.0,5,2,4,5
15,1,15.0,170000.0,0,0,0,4
9,2,4.0,47076.0,5,0,3,5
2,0,10.0,113447.0,0,0,0,2
15,0,0.5,45000.0,8,2,4,4
15,0,6.0,110000.0,0,0,0,5
9,1,8.0,91883.0,4,0,2,5
14,1,8.0,54030.0,5,0,0,5
15,2,15.0,165000.0,5,0,2,5
15,0,4.0,95000.0,5,0,0,3
15,2,14.0,100000.0,8,0,0,5
15,1,5.0,90000.0,5,0,0,5
4,0,15.0,69183.0,0,0,4,5
15,2,20.0,105000.0,5,0,2,5
8,0,5.0,36324.0,5,0,0,5
1,0,3.0,14844.0,4,0,4,3
15,2,11.0,105000.0,6,0,0,2
15,0,4.0,70000.0,0,0,0,5
15,1,19.0,110000.0,0,0,2,5
14,0,4.0,33607.0,8,0,0,0
1,0,2.0,10992.0,0,0,0,2
15,0,15.0,105000.0,0,0,0,0
1,0,5.0,24744.0,0,0,0,5
15,2,2.0,68000.0,0,0,2,3
1,0,6.0,23640.0,0,0,2,5
15,1,0.5,40000.0,0,0,2,2
2,0,1.0,37816.0,0,0,4,3
1,0,3.0,11544.0,5,0,2,3
4,2,15.0,77832.0,0,0,2,5
9,2,7.0,53160.0,4,0,3,4
15,0,21.0,154000.0,0,0,0,2
2,0,15.0,90758.0,4,0,4,5
4,2,2.0,58373.0,8,0,2,5
2,0,2.0,49160.0,5,0,3,3
7,0,4.0,9696.0,8,0,0,5
15,0,15.0,125000.0,5,0,0,5
15,0,12.0,108000.0,5,0,0,5
4,1,25.0,77832.0,0,0,0,3
15,0,8.0,150000.0,5,0,0,5
15,1,16.0,102000.0,0,0,0,5
15,0,3.0,95000.0,0,2,1,3
15,1,27.0,150000.0,0,0,0,5
3,2,4.0,70264.0,0,0,2,2
15,0,31.0,105000.0,5,0,0,5
15,0,17.0,126000.0,0,2,4,3
15,1,3.0,65000.0,5,0,2,4
15,0,4.0,95000.0,0,0,3,3
15,1,15.0,183000.0,0,0,3,1
8,2,1.0,41077.0,1,5,2,2
15,1,1.0,75000.0,5,0,4,5
15,1,20.0,95000.0,0,0,2,3
15,0,21.0,85000.0,5,0,2,5
2,0,31.0,102102.0,3,0,0,2
15,0,5.0,106000.0,8,0,2,3
9,1,0.5,14580.0,4,0,0,5
1,0,6.0,24744.0,0,2,2,5
15,0,11.0,80000.0,5,0,2,4
15,0,8.0,117000.0,5,0,0,3
15,0,9.0,78600.0,5,0,0,5
15,0,1.0,70000.0,0,0,2,4
2,0,15.0,98321.0,1,0,2,2
11,1,12.0,23352.0,0,0,0,2
2,0,3.0,41748.0,5,0,0,5
2,0,8.0,61640.0,5,0,0,2
11,0,20.0,64859.0,5,0,2,2
1,0,2.0,13740.0,0,0,0,0
10,1,5.0,28308.0,0,0,0,2
14,0,11.0,84019.0,4,0,0,2
15,0,14.0,170000.0,0,0,1,3
4,2,10.0,102693.0,8,0,2,1
15,1,2.0,95000.0,5,0,0,4
15,1,10.0,115000.0,1,0,2,5
2,1,10.0,62774.0,5,0,0,3
11,1,4.0,27565.0,5,0,4,2
1,0,2.0,19236.0,0,0,2,1
7,0,5.0,26496.0,5,0,0,5
2,1,6.0,52186.0,0,0,0,0
15,1,15.0,78000.0,0,0,0,3
15,2,11.0,90000.0,5,0,0,5
15,0,2.0,115000.0,5,0,2,5
15,0,26.0,120000.0,5,0,0,5
15,0,2.0,60000.0,5,0,0,5
15,2,0.5,90000.0,5,0,2,3
1,1,10.0,13740.0,5,2,4,3
15,1,22.0,120000.0,5,0,3,0
14,0,3.0,46533.0,0,0,0,0
1,1,2.0,8796.0,0,0,4,5
7,3,10.0,38784.0,0,0,2,4
5,0,2.0,30716.0,5,0,0,5
15,0,8.0,140000.0,5,0,4,5
15,0,2.0,93000.0,5,0,0,5
15,0,5.0,77000.0,5,0,0,2
15,0,4.0,170000.0,5,0,2,0
15,0,13.0,170000.0,5,0,0,5
15,2,0.5,79000.0,8,2,2,3
2,1,3.0,52942.0,7,0,4,3
0,0,8.0,83512.0,0,1,0,3
4,2,5.0,73944.0,5,0,2,2
15,0,7.0,180000.0,0,0,2,4
15,0,0.5,190000.0,5,0,2,3
15,1,0.5,42000.0,8,0,2,5
7,0,2.0,28440.0,0,2,2,2
15,0,0.5,90000.0,5,0,2,5
15,0,4.0,150000.0,5,0,4,4
1,2,19.0,34131.0,0,0,0,5
15,0,2.0,85000.0,3,0,3,2
0,1,17.0,67478.0,7,0,0,3
15,1,21.0,137000.0,4,0,0,4
7,0,5.0,52680.0,1,0,2,2
1,2,15.0,28860.0,8,0,0,2
0,0,6.0,70150.0,5,0,3,4
0,0,0.5,40086.0,8,0,2,5
15,2,7.0,99000.0,0,5,2,2
15,1,22.0,85000.0,8,0,0,2
15,0,10.0,140000.0,0,0,0,0
5,2,8.0,10056.0,5,0,0,3
5,0,3.0,27365.0,0,2,2,5
15,0,2.0,130000.0,4,0,4,3
5,0,3.0,10896.0,0,0,3,0
15,3,12.0,220000.0,0,0,2,3
15,0,6.0,120000.0,1,0,2,2
5,2,7.0,15330.0,0,0,2,2
15,0,16.0,180000.0,0,0,4,5
10,0,13.0,51708.0,0,2,2,4
4,2,6.0,91883.0,5,0,0,3
6,1,35.0,97288.0,0,0,0,2
3,2,2.0,28536.0,8,0,2,5
5,0,5.0,15428.0,0,0,0,5
12,2,5.0,44676.0,8,0,0,3
14,0,12.0,71093.0,5,0,0,0
9,0,8.0,42528.0,0,0,1,1
5,0,7.0,16754.0,0,2,2,3
8,2,3.0,38916.0,0,0,2,5
14,2,3.0,116333.0,0,0,2,5
5,1,2.0,14520.0,5,5,4,1
5,0,0.5,67020.0,5,0,2,3
12,2,22.0,76092.0,0,0,0,3
5,0,0.5,16754.0,1,0,2,1
5,0,7.0,20943.0,0,0,1,5
8,0,3.0,48214.0,0,0,0,5
14,0,14.0,63337.0,5,0,0,5
4,1,0.5,22056.0,5,0,0,5
11,0,2.0,51887.0,0,2,2,3
5,2,3.0,11169.0,0,0,4,3
10,2,2.0,20388.0,0,0,2,1
11,3,17.0,35672.0,5,2,1,3
8,2,16.0,63564.0,5,0,0,3
0,0,20.0,106895.0,5,0,0,2
11,0,21.0,32429.0,0,0,0,2
3,3,20.0,129720.0,8,0,2,5
14,0,2.0,41363.0,0,0,2,3
5,0,3.0,8377.0,5,0,2,3
6,0,7.0,29727.0,0,0,3,5
8,2,6.0,55130.0,0,0,0,3
5,0,3.0,44678.0,5,2,2,3
1,3,16.0,45814.0,5,0,2,0
5,2,8.0,47470.0,0,0,0,5
5,1,2.0,11724.0,5,0,2,5
4,3,8.0,62697.0,8,5,2,2
5,2,3.0,13740.0,5,0,0,3
4,1,22.0,75669.0,8,0,3,2
11,1,8.0,21620.0,0,0,2,5
4,1,0.5,43239.0,8,0,0,5
4,0,0.5,58373.0,5,0,2,0
5,2,3.0,29320.0,4,0,4,5
15,2,5.0,75000.0,8,0,4,2
4,2,2.0,40212.0,4,2,4,3
11,0,0.5,15512.0,8,0,3,4
5,2,5.0,13264.0,4,0,0,3
3,2,2.0,32424.0,5,0,2,5
4,3,11.0,97288.0,8,0,2,2
6,2,4.0,32429.0,1,5,2,2
14,2,4.0,96621.0,5,0,4,5
5,0,5.0,11724.0,0,0,0,5
4,2,15.0,108098.0,8,0,3,1
10,3,9.0,43404.0,1,5,2,2
8,0,15.0,97288.0,5,0,0,5
8,0,2.0,41508.0,5,0,0,5
13,0,8.0,78900.0,0,0,2,3
14,0,7.0,54289.0,0,0,0,5
14,0,5.0,63337.0,0,0,0,4
9,2,6.0,30372.0,0,0,0,5
15,2,3.0,40000.0,0,0,2,5
5,2,0.5,10192.0,5,0,2,5
13,0,3.0,25248.0,4,0,2,5
12,2,7.0,55224.0,5,0,2,4
14,2,5.0,96945.0,4,0,4,3
4,2,4.0,52968.0,4,2,2,3
1,1,3.0,22260.0,0,0,2,5
4,2,13.0,108098.0,8,2,2,3
2,0,10.0,52186.0,5,0,0,0
11,0,0.5,18156.0,5,0,2,3
14,1,3.0,28428.0,0,0,2,5
4,3,8.0,91883.0,1,5,2,2
4,1,3.0,9084.0,0,0,0,2
3,1,11.0,42158.0,0,0,0,3
5,0,6.0,11169.0,0,0,0,5
5,0,5.0,81600.0,1,0,2,1
15,0,5.0,75200.0,8,5,2,3
1,1,20.0,17318.0,0,0,2,5
3,2,10.0,59454.0,0,0,0,5
13,2,2.0,31560.0,5,0,0,5
15,2,13.0,120000.0,1,0,2,2
11,0,4.0,39996.0,0,0,0,3
11,3,20.0,38916.0,5,0,0,5
5,0,0.5,33089.0,0,2,4,3
15,0,2.0,100000.0,0,2,2,3
3,2,3.0,55130.0,3,0,2,5
5,0,0.5,11169.0,1,0,2,2
12,2,4.0,57684.0,0,2,2,2
6,2,4.0,32429.0,1,2,2,1
4,1,3.0,23352.0,5,0,0,3
4,1,6.0,43239.0,5,0,4,3
14,0,25.0,155112.0,0,5,2,2
4,0,21.0,84312.0,0,0,0,3
12,1,2.0,39888.0,0,0,0,5
4,1,3.0,42804.0,5,0,0,0
15,1,16.0,151000.0,5,0,0,5
6,2,17.0,48644.0,5,0,1,5
4,1,0.5,48644.0,0,0,0,3
5,0,10.0,51658.0,5,0,0,5
14,3,5.0,100822.0,0,0,2,3
11,3,2.0,19452.0,0,0,0,5
4,1,3.0,43239.0,0,0,0,3
15,0,4.0,75000.0,0,0,0,5
14,3,45.0,84019.0,8,0,2,3
14,0,2.0,36193.0,5,0,2,1
12,0,5.0,51552.0,5,0,0,5
9,0,6.0,54672.0,0,0,4,5
8,0,5.0,51888.0,5,0,2,1
13,0,6.0,33528.0,0,0,2,2
6,1,19.0,35672.0,5,0,0,3
2,0,4.0,49160.0,0,0,2,3
14,0,25.0,58167.0,0,0,0,3
14,2,15.0,81433.0,5,0,0,5
4,2,0.5,47563.0,0,5,2,4
14,0,2.0,51704.0,0,0,2,3
15,0,3.0,105000.0,5,0,2,3
15,0,8.0,77000.0,0,0,0,5
0,1,10.0,98745.0,0,0,4,5
14,0,15.0,142185.0,0,0,0,2
9,2,12.0,45564.0,3,0,0,2
6,0,4.0,37834.0,7,0,4,5
9,2,5.0,33408.0,5,0,0,5
11,2,10.0,56211.0,0,2,3,1
11,2,10.0,56211.0,0,0,3,1
4,0,4.0,82155.0,5,0,2,5
3,2,20.0,43239.0,5,0,0,5
1,3,5.0,27492.0,0,0,4,3
11,2,2.0,18156.0,1,2,2,3
9,0,3.0,31896.0,5,0,0,0
15,0,4.0,60000.0,5,0,0,2
3,2,4.0,67021.0,0,0,2,3
10,0,11.0,94366.0,4,0,0,3
14,1,1.0,23913.0,5,0,3,5
10,1,0.5,11328.0,5,0,0,3
8,0,15.0,81074.0,0,5,2,1
15,0,8.0,139000.0,5,0,0,2
6,2,6.0,30267.0,0,0,4,5
2,0,1.0,61261.0,8,0,4,3
9,0,5.0,39492.0,4,0,2,0
5,0,0.5,20943.0,5,0,2,5
15,1,0.5,60000.0,0,0,0,2
15,1,20.0,113000.0,5,0,0,2
12,1,4.0,79776.0,0,0,0,5
15,2,2.0,110500.0,5,0,2,3
15,0,1.0,82000.0,5,0,2,5
15,0,3.0,80000.0,0,0,0,5
15,1,4.0,150000.0,5,0,4,5
15,1,3.0,63750.0,0,0,0,3
5,0,0.5,9494.0,5,0,2,3
1,1,5.0,11268.0,5,0,0,5
15,0,9.0,150000.0,0,0,0,3
4,1,3.0,13620.0,5,0,0,3
4,1,10.0,64859.0,0,0,4,0
2,0,1.0,30253.0,5,0,0,0
3,2,22.0,80424.0,0,0,1,5
5,0,0.5,8377.0,0,0,2,3
15,0,2.0,65000.0,0,0,4,2
